num__Administrative,num__Administrative_Duration,num__Informational,num__Informational_Duration,num__ProductRelated,num__ProductRelated_Duration,num__BounceRates,num__ExitRates,num__PageValues,num__SpecialDay,cat__Month_Aug,cat__Month_Dec,cat__Month_Feb,cat__Month_Jul,cat__Month_June,cat__Month_Mar,cat__Month_May,cat__Month_Nov,cat__Month_Oct,cat__Month_Sep,cat__VisitorType_New_Visitor,cat__VisitorType_Other,cat__VisitorType_Returning_Visitor,cat__Weekend_False,cat__Weekend_True
-0.25,-0.09501187648456058,0.0,0.0,0.0967741935483871,-0.1906705765342824,-0.17142857657142846,-0.4427308620823973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.40116125626814464,0.0,0.0,-0.03225806451612903,-0.15918280347857014,-0.17142857657142846,-0.04206944299650168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.1935483870967742,-0.3441371381350463,-0.17142857657142846,-0.23839353892073506,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,7.278965426233835,0.0,0.0,0.7419354838709677,0.3385887522467,0.00797339984053201,-0.30531696831234095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.02111375032990235,0.0,0.0,0.06451612903225806,0.20972471610113377,-0.17142857657142846,-0.25344997958266535,34.25336842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.45161290322580644,-0.4262960044465664,-0.17142857657142846,0.7151806453694309,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.09501187648456058,2.0,13.0,0.06451612903225806,0.519518267433049,0.7809523643809527,0.37461843056425165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.75,3.523357086302455,0.0,0.0,-0.1935483870967742,0.02799989665569493,0.4285714114285718,0.1430361290738861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.5,0.6492478226444973,0.0,0.0,0.1935483870967742,-0.11882493630181001,0.6457757270844855,0.574195225278077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,-0.20401234964154974,-0.17142857657142846,-0.23839353892073506,36.33496365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,-0.194739765667636,-0.17142857657142846,0.16504169399461308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,1.5806451612903225,2.847528128837294,-0.17142857657142846,-0.18857997686004413,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.49617313275270525,0.0,0.0,0.4838709677419355,0.6062316725052399,-0.17142857657142846,-0.39219582578665774,12.45078371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.25,-0.09501187648456058,2.0,21.0,-0.5806451612903226,-0.47822660862460264,-0.17142857657142846,0.7151806453694309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.8471892319873318,0.0,0.0,-0.3225806451612903,-0.4256371833487853,0.9194804816103903,0.23839353892073498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.2902688248458893,-0.17142857657142846,0.7151806453694309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.5,3.2496481045130645,1.0,10.0,0.3548387096774194,0.477690068597988,0.3771428324571434,0.21387305556417943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.4838709677419355,-0.35498830915732255,-0.17142857657142846,0.23839353892073498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.7741935483870968,0.17348955572317562,-0.17142857657142846,-0.17028110740258962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,0.9712325151755081,0.0,0.0,-0.3548387096774194,-0.13641472142290123,1.0285713994285721,0.4291083872216585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3225806451612903,-0.42753613827768366,2.828571363428573,3.5759032268471542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3225806451612903,-0.32088462880159724,0.5785714084285719,0.35759032268471536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.25,5.316237302718395,4.0,211.0,1.3870967741935485,1.3530825564929605,0.1654763366904733,-0.014094150799972815,27.61615655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.4332717572466011,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.45161290322580644,-0.10771079048266857,2.828571363428573,0.6470682138512852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.5,0.3417788334652943,0.0,0.0,1.5806451612903225,1.858100638939286,-0.05636009887279802,-0.49159143162952057,4.18760274,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3225806451612903,0.12711371768952162,1.5428571291428574,0.919517968531093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,5.0,497.8333333,0.25806451612903225,0.18188629525637107,0.21566819568663612,-0.19225285858240346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.75,0.9536377231987333,1.0,103.8,0.7096774193548387,1.0812158481422616,0.9194804816103903,-0.04334429540771142,9.869649371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.25,2.7029999123779365,0.0,0.0,1.3225806451612903,1.7960522835371981,0.2285714354285713,-0.07628594504181459,6.099899016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,-0.009501187648456061,0.0,0.0,-0.06451612903225806,1.248504734477326,-0.17142857657142846,-0.10216867588444407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.25,0.9175683997888625,0.0,0.0,0.03225806451612903,0.042280812804654865,-0.17142857657142846,-0.13003285761590827,28.12876638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.4476108046688947,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.7096774193548387,0.26766221852364436,-0.17142857657142846,-0.2503132258793008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.5,1.0098130958036422,1.0,148.0,0.967741935483871,0.3194664605826012,-0.06798029864039402,-0.08206998281485274,16.96712066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.49617313275270525,0.0,0.0,-0.03225806451612903,0.1661693213378342,1.8285713634285727,0.9800623584599393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.5547009511744523,4.0,90.0,0.5483870967741935,0.12325306295050611,-0.17142857657142846,-0.5517107753972108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,-0.36118897831290897,0.29010989419780214,-0.05501389799820442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.6703615729743996,0.0,0.0,-0.06451612903225806,0.4168141481211768,0.14436089711278208,0.03764107304759986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,2.137767220902613,4.0,222.0,0.3870967741935484,1.2783228479239277,0.14436089711278208,0.13945127178535896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.03167062549485353,0.0,0.0,0.8709677419354839,-0.053868313289157026,1.836734663265307,0.8427872097350845,13.18408163,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.75,1.5624175244127738,0.0,0.0,0.7419354838709677,0.2163000090698758,-0.17142857657142846,-0.34204292481335197,4.430347826,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.7108295944048563,2.0,0.0,0.5806451612903226,0.6228168363709474,0.7516483049670339,0.5061860658451229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3870967741935484,0.4914030305802238,1.8285713634285727,1.1919677518181266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.25806451612903225,-0.2905917763902455,-0.17142857657142846,0.619823235522582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.75,0.6334125098970705,1.0,537.0,0.7741935483870968,-0.20500962395657601,0.08389055832218882,-0.16738270910471384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.4131195824909452,8.828571243428575,4.05269033329585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.12903225806451613,0.29608195217925154,-0.17142857657142846,-0.05501389799820442,8.482951523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,2.032258064516129,1.0338382449589456,0.12486773750264524,-0.006474873669239237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,4.653646520981789,0.0,0.0,-0.03225806451612903,-0.3224735502727163,-0.17142857657142846,-0.011352062383948975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.75,0.2533650039588282,0.0,0.0,-0.4838709677419355,-0.4627249357356366,-0.17142857657142846,0.4291083872216585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,0.2111375032990235,0.0,0.0,1.2580645161290323,0.44558589864777354,0.9864661602706769,0.16399704392953485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.41935483870967744,0.15695443800078127,-0.17142857657142846,0.31467948396254947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.03167062549485353,0.0,0.0,2.5483870967741935,0.7955194277350476,0.1685714366285713,-0.26116717924736293,24.21760276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.75,0.35893375560833995,0.0,0.0,1.5483870967741935,1.4936277048577955,-0.17142857657142846,-0.25974222472230307,62.40576241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,0.7347585114806017,0.0,0.0,-0.5161290322580645,-0.4641200862956435,-0.17142857657142846,-0.1430361290738862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,0.16129032258064516,0.2528710390012587,0.3503105329937894,0.6115312880840398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.22580645161290322,0.2394224150330019,1.0285713994285721,0.12941365421314738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.5,7.484824491950383,0.0,0.0,-0.0967741935483871,0.021121029311216243,0.14436089711278208,-0.21329948068659313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.2903225806451613,-0.14663290744304192,-0.17142857657142846,-0.22073475614088614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.75,1.7181314330958037,0.0,0.0,0.45161290322580644,-0.1010192349672593,-0.17142857657142846,-0.5562516003507904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.75,1.4519222306677226,0.0,0.0,2.870967741935484,2.4203037470283317,-0.17142857657142846,-0.44866889255199643,2.551140814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,0.3853259435207179,0.0,0.0,-0.16129032258064516,0.03481417372230567,-0.17142857657142846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,1.4193548387096775,2.0791812533236826,-0.17142857657142846,-0.442284246072977,5.1680996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.4704757721801196,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,0.06484866494467739,-0.17142857657142846,-0.2750694899910218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.25,0.34837688044338877,0.0,0.0,0.7419354838709677,0.35447158646932914,-0.17142857657142846,-0.17028110740258962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3870967741935484,-0.41544483342429017,4.628571327428573,3.0991161203984587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.25,3.4362628661916075,2.0,29.0,-0.03225806451612903,0.24964152379022134,-0.17142857657142846,-0.07151806453694315,18.22304387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.0,-0.2477942411301223,-0.17142857657142846,-0.3786250441829663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5483870967741935,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.7252573238321458,1.0,2.0,0.1935483870967742,-0.051032798982386454,0.07857143842857123,0.8423238584985626,7.945368291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.7812087622063869,0.0,0.0,-0.4838709677419355,-0.2736045264902508,-0.17142857657142846,0.7151806453694309,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,14.565848508841384,0.0,0.0,-0.45161290322580644,0.5865445479362529,-0.17142857657142846,-0.1430361290738862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.16129032258064516,-0.08939298030053476,0.3503105329937894,-0.17620391882805525,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.41935483870967744,-0.394517575024186,-0.17142857657142846,0.4291083872216585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.46117476844674,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.4838709677419355,-0.4565242665800502,-0.17142857657142846,1.1919677518181266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,3.0,50.5,-0.3870967741935484,-0.2933304052414601,-0.17142857657142846,-0.1854171905811882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.41935483870967744,-0.45768689204672264,2.2285713754285728,2.717686452403837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.75,0.7242016363156506,0.0,0.0,0.6774193548387096,0.6666918877205222,2.118045077639098,1.4010848846978252,0.775318113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.4486671945104249,2.0,99.5,-0.0967741935483871,0.12004107943393084,0.4285714114285718,0.047678719227037335,15.39534668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.5161290322580645,-0.4673754376023264,-0.17142857657142846,2.145541936108293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.75,0.12140406439693852,1.0,59.0,-0.41935483870967744,-0.4135071243131694,-0.17142857657142846,-0.2913698872602819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,0.3225806451612903,1.1315962850314014,0.059340658813186835,-0.2017176164576741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.4169965690155714,2.0,32.0,0.8709677419354839,1.3326163806263494,1.0785713784285724,0.40725564210123405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.1393507521773555,0.0,0.0,-0.41935483870967744,-0.37273772461518867,3.8285713634285723,1.1919677518181266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.10029031406703616,0.0,0.0,-0.1935483870967742,-0.3170092105793557,2.5558440688831188,1.6254105628591113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,0.520805841435735,0.0,0.0,-0.2903225806451613,-0.30021573159047305,1.8285713634285727,0.4767871064486957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.052784375824755876,1.0,38.0,0.9032258064516129,0.3437120163823211,0.09523805809523882,-0.2693699293558147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.25,1.4251781472684086,0.0,0.0,0.22580645161290322,0.8481998679828978,-0.17142857657142846,-0.486322838851213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.16129032258064516,-0.047665364457555544,2.010389539792209,-0.1402985892067669,47.99199256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.4838709677419355,-0.47822660862460264,11.828571183428577,5.0062645175860165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.4838709677419355,0.30964591595709684,3.8285713634285723,1.1919677518181266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25,0.0,1.0,0.0,2.838709677419355,4.651115134571644,0.371428552571429,0.04040218526879054,1.777492546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.75,0.4645025072578517,0.0,0.0,1.6774193548387097,1.630543462825894,0.8789610424207792,0.1863229239577098,4.858842857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.25,-0.09501187648456058,0.0,0.0,-0.25806451612903225,-0.41428220795761767,-0.17142857657142846,0.1430361290738861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.6840855106888362,0.0,0.0,-0.41935483870967744,-0.41428220795761767,-0.17142857657142846,0.10216867588444398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,1.7545526524148851,0.0,0.0,1.3548387096774193,0.7893968560074757,0.22201403555971927,-0.2931068321900777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.25,3.44279807442597,1.0,8.0,1.064516129032258,1.0153840265660914,0.06585953868280925,-0.30091102642847806,2.846779661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.5,2.71575613618369,0.0,0.0,4.967741935483871,2.698608610938359,0.027466439450671225,-0.25132185944707824,2.90865324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3548387096774194,-0.36196406195735725,3.2571427748571447,1.736867289784968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.3870967741935484,-0.45962460115784337,7.828571243428575,4.05269033329585,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,-0.0967741935483871,-0.15395098887854408,-0.17142857657142846,-0.33375097737480974,13.18554515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.7389812615465823,2.0,255.0,3.838709677419355,1.5902585260595412,-0.04312427913751442,-0.11706832034168359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.25,-0.09501187648456058,0.0,0.0,2.5806451612903225,2.6118688398458354,0.1959183560816329,0.06038539096776756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
